Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),138,Mexico,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),145,Micronesia (Federated States of),511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,113.81,X,Figure from international organizations
FBS,Food Balances (2010-),145,Micronesia (Federated States of),511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,115.02,X,Figure from international organizations
FBS,Food Balances (2010-),145,Micronesia (Federated States of),5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),145,Micronesia (Federated States of),5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,2720,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,2770,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,2825,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,2882,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,2940,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,2998,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,3056,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,3114,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,3170,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,3225.17,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,3278.29,X,Figure from international organizations
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),141,Mongolia,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,624,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,625,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,626,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,626,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,627,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,627,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,627,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,628,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,628,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,627.99,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,628.07,X,Figure from international organizations
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),273,Montenegro,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,32343,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,32782,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,33242,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,33716,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,34192,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,34664,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,35126,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,35581,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,36029,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,36471.77,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,36910.56,X,Figure from international organizations
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),143,Morocco,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,23532,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,24187,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,24863,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,25561,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,26286,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,27042,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,27830,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,28649,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,29496,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,30366.04,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,31255.44,X,Figure from international organizations
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Mozambique,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,50601,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,50991,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,51414,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,51852,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,52281,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,52681,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,53045,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,53383,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,53708,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,54045.42,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,54409.8,X,Figure from international organizations
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),28,Myanmar,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,2119,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,2157,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,2195,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,2234,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,2273,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,2315,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,2358,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,2403,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,2448,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,2494.53,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,2540.91,X,Figure from international organizations
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),147,Namibia,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),148,Nauru,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,10.76,X,Figure from international organizations
FBS,Food Balances (2010-),148,Nauru,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,10.82,X,Figure from international organizations
FBS,Food Balances (2010-),148,Nauru,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),148,Nauru,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,27013,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,27041,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,26989,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,26917,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,26906,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,27015,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,27263,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,27633,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,28096,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,28608.71,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,29136.81,X,Figure from international organizations
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),149,Nepal,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,16615,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,16666,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,16714,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,16759,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,16893,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,16938,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,16981,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,17021,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,17060,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,17097.13,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,17134.87,X,Figure from international organizations
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),150,Netherlands (Kingdom of the),5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,254,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,257,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,261,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,264,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,268,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,271,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,274,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2017,2017,1000 No,277,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2018,2018,1000 No,280,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2019,2019,1000 No,282.75,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,511,Total Population - Both sexes,2501,Population,2020,2020,1000 No,285.5,X,Figure from international organizations
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2010,2010,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2011,2011,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2012,2012,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2013,2013,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2014,2014,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2015,2015,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2016,2016,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2017,2017,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2018,2018,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2019,2019,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),153,New Caledonia,5301,Domestic supply quantity,2501,Population,2020,2020,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2010,2010,1000 No,4370,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2011,2011,1000 No,4419,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2012,2012,1000 No,4468,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2013,2013,1000 No,4519,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2014,2014,1000 No,4568,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2015,2015,1000 No,4615,X,Figure from international organizations
FBS,Food Balances (2010-),156,New Zealand,511,Total Population - Both sexes,2501,Population,2016,2016,1000 No,4659,X,Figure from international organizations
