"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2014",16.276,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2014",89.094,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2014",1493.422,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2014",1300.372,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2014",17.173,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2014",175.878,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2014",2662.098,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2014",2509.864,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2014",23.289,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2014",128.944,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2014",1008.074,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2014",966.454,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2014",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2014",35.52,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2014",871.185,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2014",834.201,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2014",9.331,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2014",27.653,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2014",782.838,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2014",709.209,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2014",7.858,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2014",65.771,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2014",2404.792,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2014",2154.337,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2014",28.164,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2014",222.29,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2014",922.164,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2014",859.517,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2014",11.905,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2014",50.742,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2014",772.044,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2014",703.657,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2014",6.945,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2014",61.441,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2014",710.584,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2014",591.163,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2014",9.314,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Children in employment by sex, age and economic activity (thousands)","LFS - Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2014",110.107,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",1156.723,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",1063.336,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",33.318,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",56.952,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",987.633,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",805.703,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",76.275,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",104.69,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",573.96,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",516.703,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",25.63,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",29.376,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",519.249,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",431.123,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",60.119,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",27.042,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2017",582.763,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2017",546.633,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2017",7.688,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2017",27.577,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Not classified","2017",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2017",468.383,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2017",374.58,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2017",16.156,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Children in employment by sex, age and economic activity (thousands)","LFS - National Labour Force Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2017",77.647,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2015",607.434,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2015",566.94,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2015",6.521,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2015",33.973,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2015",180.642,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2015",177.957,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",204.562,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",195.792,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",6.942,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",222.231,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",193.191,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",4.694,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",24.346,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2015",346.041,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2015",326.438,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2015",5.481,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2015",14.122,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2015",109.767,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2015",107.083,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",120.275,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",117.18,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",115.999,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",102.176,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2015",4.694,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",9.13,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2015",261.393,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2015",240.502,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2015",19.851,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2015",70.875,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2015",70.875,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2015",84.287,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2015",78.612,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2015",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2015",4.635,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2015",106.231,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2015",91.015,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","Children in employment by sex, age and economic activity (thousands)","CLS - National Child Labour Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2015",15.216,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2018",2022.612,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2018",60.182,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2018",127.836,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Total","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2018",1834.594,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2018",952.882,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2018",41.019,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2018",98.385,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2018",813.478,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Children in employment by sex, age and economic activity (thousands)","LFS - Current Population Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2018",1069.73,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
